date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,state,statezip,country
02-05-2024,3197373,2,2.1,4470,6883,2.3,1,1,4,1840,2630,1985,0,6989 Station Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,2862318,5,1.3,1328,8212,1.7,0,2,2,1035,293,1957,1994,5931 Station Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,2742855,1,2.5,2446,5953,2.4,0,2,3,845,1601,1970,0,5896 Circular Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,3130405,5,2.8,3908,2869,2.7,0,3,5,2975,933,2008,2002,9866 Circular Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,4102055,4,2.2,2717,6790,2,0,0,3,1754,963,1969,0,4328 Circular Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,983347,5,2.4,2835,4220,1.7,0,4,3,1821,1014,1951,0,5825 MG Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,1962563,1,1.5,3590,8939,2.3,0,0,3,1033,2557,1960,0,4188 Station Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,4996979,3,1.5,4141,6217,1.4,0,2,1,1809,2332,1995,0,712 Station Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,4323821,3,2.3,2690,1430,1.9,1,4,2,633,2057,1973,0,7531 Main Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,1322977,5,1.1,993,7132,1.6,1,4,3,715,278,2022,0,436 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3455978,1,1.8,4180,7756,1.5,0,0,1,3631,549,1974,1998,234 Circular Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3096735,4,1.3,4484,8639,1.9,0,1,5,514,3970,1993,2021,6757 MG Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,996557,2,1.7,2760,7638,1.1,1,4,2,1743,1017,1983,0,6061 Main Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,2956797,5,2.3,4049,2885,2.7,0,1,5,3352,697,1961,0,2739 Park Street,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,1302359,4,1.7,2609,4892,2.6,0,2,4,1001,1608,2021,0,2461 Circular Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,837734,3,2.5,2598,8828,2.6,1,3,1,2247,351,2002,0,4768 Circular Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,4623998,2,1.8,1096,4751,1.5,0,4,3,872,224,1971,2001,341 Main Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4168970,2,1.3,1165,9280,2.7,1,2,1,973,192,1962,0,2255 Station Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,2713065,2,2.7,2185,5325,2.3,1,4,4,1754,431,1984,0,7104 Circular Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3725888,2,2,1077,3145,1.7,0,1,4,801,276,1999,1999,3224 Circular Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,4876006,1,2.3,2816,7219,2.2,1,1,5,1786,1030,1962,0,305 Station Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,3361982,2,2.9,2496,2529,2.6,1,3,2,2240,256,1968,1999,2565 Circular Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,612261,5,1.6,1259,9472,1.1,0,2,1,949,310,2023,0,1586 Station Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4668753,4,1.3,1352,2083,2,1,3,3,578,774,1978,2008,7883 Circular Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,1250068,2,1.8,4525,6694,2.2,1,0,3,2912,1613,2006,0,6941 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,3888545,3,2,3752,3209,1.4,1,1,3,1383,2369,1968,2022,7989 MG Road,Indore,Madhya Pradesh,Madhya Pradesh 114770,India
02-05-2024,4372540,5,2.2,3000,4811,3,0,3,5,2973,27,1970,1997,2154 Station Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1939714,2,1.9,4143,5998,1.5,1,4,3,3831,312,2005,1996,5503 Park Street,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,2613787,1,1.4,4486,8693,1.3,1,4,1,1357,3129,1982,0,6158 Station Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,2028284,4,1.7,4336,3248,1.8,0,1,2,1751,2585,1991,1997,7789 Park Street,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,811652,3,1.7,4890,3713,2.4,1,3,1,3965,925,1996,0,2506 Main Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,4351127,3,2.2,575,2373,2.4,1,0,4,517,58,2015,2003,3215 Park Street,Delhi,Delhi,Delhi 114299,India
02-05-2024,4744819,2,1.7,3415,5004,1,0,1,2,3196,219,1951,0,4719 Park Street,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4339324,1,2.2,3075,5557,2.7,0,4,1,3044,31,1956,0,1342 Circular Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,2822088,4,2.5,4167,3433,2.1,1,1,4,4043,124,2019,0,5090 MG Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,2112299,5,1.9,3630,1272,1.4,0,4,5,1221,2409,1975,0,8640 Circular Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,1889313,5,3,4496,1217,1.9,0,2,3,4092,404,1974,2011,4430 Station Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,891060,1,2.2,3146,4208,1.1,0,1,1,2890,256,1976,2023,2874 Park Street,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4204301,1,2.5,2600,5916,2.2,1,0,4,1694,906,1966,2022,5322 MG Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,560688,5,1.1,4103,5081,2.1,1,0,4,3691,412,1963,2022,5416 Circular Road,Patna,Bihar,Bihar 115249,India
02-05-2024,3293755,4,3,1783,5031,1.5,0,3,5,902,881,1970,2002,7052 Main Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,3024805,3,1.9,4114,9456,1,0,1,1,3683,431,1981,2006,3689 Station Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,3070860,2,2.1,4906,1754,1.8,0,4,2,3318,1588,1958,2023,3637 Circular Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,1317790,1,1.1,714,5273,2.5,0,2,4,527,187,1954,2015,2968 Park Street,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,1336848,4,1.7,1528,2269,2.8,0,3,5,1308,220,1962,0,7154 Station Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,1402361,2,1.9,1133,3690,1.7,0,3,5,774,359,2003,2021,9202 Circular Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,1319202,4,1.3,813,6545,2.8,0,0,1,550,263,2003,0,6677 MG Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,4897196,4,1.2,2884,1512,1.2,0,0,3,1330,1554,2008,0,2710 Station Road,Indore,Madhya Pradesh,Madhya Pradesh 114770,India
02-05-2024,1062077,2,2.8,814,7287,3,1,2,4,586,228,1993,0,6133 MG Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2005006,2,2,1709,6790,1.7,1,1,5,1076,633,2022,0,9297 Circular Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,4673804,3,2.8,844,4107,1,0,4,2,680,164,2017,2012,9948 Main Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,2510166,1,2.9,1567,5217,2.8,1,3,4,511,1056,1966,0,4579 Park Street,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,4098308,2,2.7,2074,7949,2.3,0,4,1,1482,592,1976,2017,7719 Main Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,4700484,5,1.5,4829,9412,2.4,0,1,1,3082,1747,1979,2001,3322 Station Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,3099173,2,2.6,3105,2387,1.3,1,4,3,967,2138,1964,2022,8592 Circular Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,3482578,2,2.9,4410,3408,1.5,0,2,3,582,3828,1968,2001,9842 MG Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,2586726,5,2.9,4084,2032,1.5,0,2,1,807,3277,1984,0,6228 Station Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,2917780,5,2.8,1384,9990,2.6,1,2,2,544,840,1980,2023,1681 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4144204,1,2.4,1769,2475,2.3,0,1,1,1301,468,1973,1990,6295 Park Street,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,1438158,2,2.2,4454,8354,3,0,4,1,3880,574,1960,2002,6498 Main Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1886003,3,2.6,1183,2955,2.1,1,4,3,933,250,1958,0,690 Main Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2189694,5,1.9,812,4963,1.4,0,2,3,512,300,1986,2019,1113 Main Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,2799359,2,2,2913,7277,1.5,0,4,2,1523,1390,1959,2012,5348 Station Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,1395053,4,2.3,2575,7829,1.6,0,1,4,1045,1530,2012,0,5755 Station Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,3893991,4,2.5,2012,7823,2.8,1,1,3,1367,645,2010,0,6405 Circular Road,Patna,Bihar,Bihar 115249,India
02-05-2024,645106,5,1.7,3373,4164,3,1,3,5,2035,1338,1970,0,961 MG Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2385659,1,2.7,4629,4008,2.6,1,2,2,3315,1314,1978,2006,8601 Park Street,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,4992745,2,2.1,1709,4438,2.3,1,4,2,516,1193,1990,2009,2246 Station Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,2883285,2,2.3,614,6900,1.4,1,1,4,563,51,2002,1991,6760 Circular Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,3623006,2,1.6,1831,9434,2.7,1,4,1,825,1006,2005,0,1078 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3979749,1,1.5,3420,3856,1.8,1,4,3,675,2745,1976,0,4599 Circular Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,4555481,3,2.9,549,3013,2.5,1,3,3,537,12,1993,0,3362 MG Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,1803723,4,2.3,1261,5496,2,0,2,5,534,727,2004,0,2628 Main Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,2915743,1,3,4169,4742,1.1,0,1,1,3623,546,1965,0,9613 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,1051296,2,1.2,782,8230,2.4,0,4,5,572,210,1975,2002,2822 Circular Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,4731638,4,1.4,1763,1322,1.8,0,0,2,976,787,2002,0,705 Circular Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,4328715,1,1,2670,5731,2.5,1,4,4,2605,65,1976,0,2978 Circular Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,4091185,3,2,3245,5132,2.4,1,3,3,543,2702,1968,0,8849 Station Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,918442,3,1.2,2304,7220,1.2,0,3,5,685,1619,1973,2002,7465 Main Road,Patna,Bihar,Bihar 115249,India
02-05-2024,2804662,1,1.2,4452,7326,2.7,1,3,3,1096,3356,1985,2022,2298 Circular Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,1813602,3,1.4,4604,4676,1.6,0,0,1,2485,2119,1965,2017,8760 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3952518,2,1.2,2008,5842,3,0,1,3,1730,278,1981,0,775 Main Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,2820427,4,1.4,710,8385,1.7,0,2,2,505,205,1966,0,8033 Main Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,3476702,3,2.6,535,2872,2.8,0,0,3,534,1,2006,1990,3290 MG Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,4943684,5,2.1,3797,9814,2.7,0,4,5,1413,2384,1961,1999,2455 Station Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,2095971,1,2.6,3907,5950,1.8,1,2,4,610,3297,1981,0,2395 Park Street,Delhi,Delhi,Delhi 114299,India
02-05-2024,1995808,4,1.8,1315,9633,2.3,0,0,3,758,557,2015,2020,8488 Main Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,3997405,3,2.8,3845,7394,2.1,1,3,5,3329,516,2006,0,6756 Main Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,848705,4,2.3,2661,4247,2,1,1,1,1194,1467,2001,1994,3140 Main Road,Ludhiana,Punjab,Punjab 116492,India
02-05-2024,1393411,1,2.8,2780,6785,1.2,1,2,4,1037,1743,1998,2014,6731 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4450762,2,1.9,4483,1326,1,1,4,2,723,3760,2023,1992,9951 Park Street,Delhi,Delhi,Delhi 114299,India
02-05-2024,2914755,1,1.5,3864,7061,2.6,1,2,1,1424,2440,2011,0,2395 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,988387,1,1.4,3372,9240,1.7,0,0,2,1364,2008,1976,0,6470 Station Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,1392100,3,2.2,2328,5293,2.8,1,2,3,2088,240,2003,0,6554 Circular Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,3151792,4,2.2,3597,3818,1.7,1,3,3,872,2725,2020,0,8691 Station Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,3614116,3,1.1,1811,2965,2.5,1,2,3,1216,595,2019,2019,8918 MG Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,3536163,1,1.9,1655,3568,1.8,0,4,4,1007,648,1973,0,1223 Main Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,3149038,4,1.8,3741,9515,1.3,1,1,4,2304,1437,1974,0,6720 Station Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,4866834,1,2.8,2745,9194,1.5,1,4,2,1015,1730,2003,0,5868 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,4758279,4,1.5,2858,7326,1.1,0,3,1,2456,402,2014,1995,1783 MG Road,Patna,Bihar,Bihar 115249,India
02-05-2024,859289,2,1.8,1876,8036,2.5,1,1,4,1277,599,2006,2006,109 MG Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,1647566,4,1.3,646,5983,1.5,0,1,3,599,47,2002,0,9347 Park Street,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,3831570,4,1.3,4609,8191,1.2,0,1,5,3390,1219,2014,2003,9878 Main Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,1618189,5,1.3,4532,8733,2.5,1,0,1,3648,884,1950,0,4861 Park Street,Patna,Bihar,Bihar 115249,India
02-05-2024,4223937,3,1.5,703,1865,1.8,0,0,1,509,194,1969,2012,8304 Park Street,Patna,Bihar,Bihar 115249,India
02-05-2024,4128506,3,1.8,2896,1858,1.9,1,1,3,2578,318,2009,0,9115 Main Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,1286007,5,1.8,940,8481,1.5,0,3,1,600,340,1955,0,952 Circular Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,1067830,3,2.6,2951,5409,1.4,0,3,3,2521,430,2004,0,4992 Park Street,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3072371,3,2.2,733,1541,1.8,1,1,2,588,145,1979,0,2966 Circular Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,4660494,2,1.1,883,8843,2.3,0,0,3,513,370,1985,0,1741 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4066787,5,3,4470,8409,2.9,1,1,3,1054,3416,1962,1992,6108 Station Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,1630029,3,1.8,3929,3463,1.5,1,2,4,2823,1106,2019,2007,7184 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3014012,4,2.7,3762,2681,1.8,0,3,4,1611,2151,1963,1998,4769 MG Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,1378610,2,2.1,3081,4644,2.4,0,4,3,1997,1084,1998,1994,8852 Park Street,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,3657481,2,1.6,1522,8367,2.9,0,2,3,1108,414,1972,1990,1785 Park Street,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4575662,5,1.6,3969,9358,1.5,0,0,2,2048,1921,1951,2000,3946 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,1118166,2,1.6,3984,8727,2.7,1,4,5,2856,1128,2012,1993,3719 Circular Road,Bhopal,Madhya Pradesh,Madhya Pradesh 115279,India
02-05-2024,1251123,4,2.3,2191,3386,2.6,0,3,4,1102,1089,1996,0,6007 Circular Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4940862,1,1.1,3397,7264,1.9,0,4,2,2330,1067,2016,2003,4647 Park Street,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,2518541,2,1.1,2826,2933,2.4,1,3,4,568,2258,1967,0,70 Station Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,963908,2,1.4,4190,8060,2.7,1,0,1,3270,920,1992,0,5704 Circular Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,2533636,4,1.4,2669,8118,2.9,1,2,3,1159,1510,1993,0,1393 Park Street,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,4348904,3,1.3,4956,2342,1.5,1,1,4,1349,3607,2005,2017,4723 Main Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,3849125,5,1.5,3280,4017,1.1,1,3,5,3159,121,2021,2006,5228 Station Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,1289906,3,2,4016,9916,2.1,1,3,5,1789,2227,1995,0,6499 Main Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,1348116,1,2.4,2557,2088,1.7,0,2,2,1387,1170,1977,2007,9727 MG Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,949363,2,2.3,1811,9609,1.6,0,1,4,1464,347,2015,0,6722 Main Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,4606554,2,2.4,1713,9765,2.6,1,3,1,557,1156,2019,0,4093 MG Road,Patna,Bihar,Bihar 115249,India
02-05-2024,652871,4,1.2,2651,8476,1.1,0,2,5,1315,1336,2022,1992,4826 MG Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,2547414,4,2.2,3151,4711,1.8,1,1,3,2698,453,1992,2003,554 MG Road,Chennai,Tamil Nadu,Tamil Nadu 119202,India
02-05-2024,665196,4,1.1,4566,2142,2.3,0,4,4,4016,550,1987,0,8251 Station Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,4250291,5,1.1,522,9411,2.5,1,2,2,519,3,1971,1996,6134 Park Street,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,4034130,1,1.8,1403,4081,2.8,0,4,4,725,678,1953,1991,3426 Park Street,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,3574225,2,2.3,555,3768,2.8,1,1,3,536,19,1967,2019,8738 Park Street,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,3722876,5,3,2452,5511,2.3,0,0,3,2291,161,2005,0,6421 Circular Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,1284989,3,1.6,870,5355,2.2,0,3,5,793,77,2000,0,5031 Circular Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,1798799,2,2.2,3801,3165,1.9,1,4,4,2364,1437,1993,0,7850 Station Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2580349,4,2,735,8024,2.6,1,4,3,669,66,1959,1991,6179 Main Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,2001340,1,1.5,2070,4969,1.4,1,1,4,800,1270,1984,2006,4210 MG Road,Patna,Bihar,Bihar 115249,India
02-05-2024,4016181,5,1.6,836,8310,1.9,0,1,1,521,315,1998,0,4016 MG Road,Patna,Bihar,Bihar 115249,India
02-05-2024,1715526,4,1.7,1594,2013,2.2,1,3,4,576,1018,1954,0,3157 Circular Road,Patna,Bihar,Bihar 115249,India
02-05-2024,4305087,1,1.6,3478,9577,2.5,1,4,2,2593,885,1982,0,2201 MG Road,Patna,Bihar,Bihar 115249,India
02-05-2024,3530031,3,1.2,2930,5963,2.2,1,1,2,1094,1836,1998,2002,3358 Park Street,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,3645910,1,1.8,4308,5467,1.4,0,2,2,664,3644,1998,1993,6559 Circular Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,832905,5,1.2,2254,1630,1.5,0,0,4,684,1570,1966,1991,7935 MG Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,3321977,1,1.8,4460,1705,2.8,0,2,5,3832,628,1986,2000,6692 Circular Road,Ahmedabad,Gujarat,Gujarat 118769,India
02-05-2024,3163293,1,1.9,1786,2612,2.8,0,2,3,1277,509,1968,0,6257 Main Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,2664359,5,1.8,4881,9441,2.9,1,2,3,996,3885,1960,0,2938 Circular Road,Pune,Maharashtra,Maharashtra 115059,India
02-05-2024,1853470,4,2.5,2398,5296,2.9,1,0,1,1674,724,1991,2010,4317 Circular Road,Patna,Bihar,Bihar 115249,India
02-05-2024,3307982,3,1.1,1038,2459,2.6,0,3,3,673,365,1984,2005,7525 MG Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,4343445,4,2.1,2694,5261,1,1,2,1,1944,750,2001,2017,8194 Circular Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,4818529,2,1.9,2756,10000,2,0,4,1,726,2030,1954,1997,7107 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,2064564,4,3,2138,4083,1.5,1,4,4,699,1439,1963,2002,6057 Main Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,1338463,2,2.1,1658,4803,1.3,1,4,3,1400,258,1988,2021,3901 Circular Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2726424,1,3,1806,2252,2.3,0,1,4,1026,780,2010,0,7834 Station Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,4820403,4,1,1344,4732,2.1,1,2,1,1183,161,1997,0,5075 Circular Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2983670,5,1.3,2723,6277,1.2,1,3,2,900,1823,1977,0,6213 Circular Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,2770457,3,2.6,1463,4747,1.2,1,3,1,1091,372,1961,0,2501 Main Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,2737271,3,2,4637,6333,1.8,0,3,3,1401,3236,1987,2012,5067 Main Road,Bangalore,Karnataka,Karnataka 119780,India
02-05-2024,2871796,4,2.4,588,5335,1.4,0,2,4,525,63,1955,0,543 Circular Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,3099696,4,2,3292,2061,2.9,1,2,2,1326,1966,1990,0,2997 Station Road,Kanpur,Uttar Pradesh,Uttar Pradesh 119548,India
02-05-2024,589728,5,1.3,2109,3182,2,1,1,4,1399,710,1950,0,1127 Circular Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,1089540,3,1.7,2832,1577,1.2,0,4,3,814,2018,1961,1993,2355 Main Road,Patna,Bihar,Bihar 115249,India
02-05-2024,2356171,4,1.3,3054,1709,3,0,4,2,664,2390,1980,2004,9079 Main Road,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2734034,4,1.9,2722,6667,3,0,2,2,1591,1131,1984,2019,1702 Circular Road,Mumbai,Maharashtra,Maharashtra 113768,India
02-05-2024,4983177,3,1.6,836,1634,1.8,0,0,4,805,31,1980,0,3574 Station Road,Kolkata,West Bengal,West Bengal 115749,India
02-05-2024,1679887,1,2.8,2849,2929,2.5,1,2,1,1461,1388,2013,0,1127 MG Road,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,656122,4,2.1,4123,9759,1,0,1,2,3479,644,1950,0,3641 Park Street,Thane,Maharashtra,Maharashtra 116680,India
02-05-2024,3551070,4,2.5,4271,8632,1.3,0,3,5,800,3471,1986,0,9324 MG Road,Lucknow,Uttar Pradesh,Uttar Pradesh 114317,India
02-05-2024,3539952,3,1.8,769,7583,2.3,1,3,1,719,50,1977,1997,9568 Circular Road,Patna,Bihar,Bihar 115249,India
02-05-2024,3722946,5,3,4299,1121,1.2,0,0,5,2657,1642,1980,1997,5275 Park Street,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,4422722,2,1.2,3175,9887,2.4,0,4,3,646,2529,2011,0,6802 MG Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,569222,4,2.1,3133,6071,2.6,0,1,2,983,2150,1990,0,6610 Park Street,Visakhapatnam,Andhra Pradesh,Andhra Pradesh 112459,India
02-05-2024,2446879,4,2.4,2270,9097,1.8,1,4,3,1579,691,1979,0,7196 Circular Road,Vadodara,Gujarat,Gujarat 114187,India
02-05-2024,2719463,2,2.4,2315,9126,1.7,0,4,1,670,1645,2016,2001,8185 Park Street,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,2577863,2,2.9,999,9801,2.6,0,3,2,656,343,2018,0,7487 Circular Road,Nagpur,Maharashtra,Maharashtra 118226,India
02-05-2024,4724981,4,1.3,1557,3184,3,0,0,1,681,876,1967,0,821 Circular Road,Delhi,Delhi,Delhi 114299,India
02-05-2024,3995672,3,2.1,1895,5470,1.9,0,0,3,850,1045,2005,0,7183 Main Road,Hyderabad,Telangana,Telangana 118564,India
02-05-2024,1440217,3,1.1,649,6550,1.8,1,2,1,548,101,1965,0,1139 Main Road,Jaipur,Rajasthan,Rajasthan 117583,India
02-05-2024,1733553,2,2.2,803,8278,1.7,1,0,1,577,226,1992,2014,234 Main Road,Patna,Bihar,Bihar 115249,India
02-05-2024,912374,2,2.8,2181,8106,1.2,1,0,3,2177,4,2014,2005,9631 MG Road,Ghaziabad,Uttar Pradesh,Uttar Pradesh 116721,India
02-05-2024,3830918,4,1.1,4451,4797,2.6,0,0,2,871,3580,2018,0,2973 Circular Road,Indore,Madhya Pradesh,Madhya Pradesh 114770,India
